iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
AUS,Oceania,Australia,2020-04-07,5895.0,98.0,190.857,45.0,5.0,3.857,228.593,3.8,7.401,1.745,0.194,0.15,0.61,87.0,3.374,263.0,10.198,,,,,8038.0,310797.0,12.052,0.312,9410.0,0.365,0.0203,49.3,tests performed,,,,,,,,,,,,,,73.15,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-04-08,6010.0,115.0,164.0,50.0,5.0,4.286,233.052,4.459,6.359,1.939,0.194,0.166,0.58,81.0,3.141,262.0,10.16,,,,,8670.0,319467.0,12.388,0.336,8950.0,0.347,0.0183,54.6,tests performed,,,,,,,,,,,,,,73.15,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-04-09,6108.0,98.0,141.714,51.0,1.0,3.857,236.852,3.8,5.495,1.978,0.039,0.15,0.54,81.0,3.141,247.0,9.578,,,,,10767.0,330234.0,12.806,0.418,9019.0,0.35,0.0157,63.6,tests performed,,,,,,,,,,,,,,73.15,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-04-10,6215.0,107.0,126.429,54.0,3.0,3.714,241.002,4.149,4.903,2.094,0.116,0.144,0.49,80.0,3.102,240.0,9.307,,,,,8215.0,338449.0,13.124,0.319,8657.0,0.336,0.0146,68.5,tests performed,,,,,,,,,,,,,,73.15,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-04-11,6303.0,88.0,107.571,57.0,3.0,3.857,244.414,3.412,4.171,2.21,0.116,0.15,0.44,83.0,3.219,239.0,9.268,,,,,12358.0,350807.0,13.603,0.479,9050.0,0.351,0.0119,84.1,tests performed,,,,,,,,,,,,,,73.15,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-04-12,6315.0,12.0,89.714,60.0,3.0,3.571,244.879,0.465,3.479,2.327,0.116,0.138,0.41,79.0,3.063,227.0,8.802,,,,,3236.0,354043.0,13.729,0.125,8115.0,0.315,0.0111,90.5,tests performed,,,,,,,,,,,,,,73.15,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-675.7,-1.5,1.38,-26.2018890255189
AUS,Oceania,Australia,2020-04-13,6351.0,36.0,79.143,61.0,1.0,3.0,246.275,1.396,3.069,2.365,0.039,0.116,0.41,80.0,3.102,230.0,8.919,,,,,8196.0,362239.0,14.047,0.318,8497.0,0.329,0.0093,107.4,tests performed,,,,,,,,,,,,,,73.15,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-04-14,6415.0,64.0,74.286,62.0,1.0,2.429,248.757,2.482,2.881,2.404,0.039,0.094,0.41,73.0,2.831,214.0,8.298,,,,,4357.0,366596.0,14.216,0.169,7971.0,0.309,0.0093,107.3,tests performed,,,,,,,,,,,,,,73.15,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-04-15,6440.0,25.0,61.429,63.0,1.0,1.857,249.726,0.969,2.382,2.443,0.039,0.072,0.41,67.0,2.598,201.0,7.794,,,,,4781.0,371377.0,14.401,0.185,7416.0,0.288,0.0083,120.7,tests performed,,,,,,,,,,,,,,69.44,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-04-16,6462.0,22.0,50.571,63.0,0.0,1.714,250.58,0.853,1.961,2.443,0.0,0.066,0.4,60.0,2.327,192.0,7.445,,,,,8626.0,380003.0,14.736,0.334,7110.0,0.276,0.0071,140.6,tests performed,,,,,,,,,,,,,,69.44,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-04-17,6522.0,60.0,43.857,66.0,3.0,1.714,252.906,2.327,1.701,2.559,0.116,0.066,0.4,55.0,2.133,184.0,7.135,,,,,11527.0,391530.0,15.183,0.447,7583.0,0.294,0.0058,172.9,tests performed,,,,,,,,,,,,,,69.44,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-04-18,6568.0,46.0,37.857,67.0,1.0,1.429,254.69,1.784,1.468,2.598,0.039,0.055,0.39,48.0,1.861,177.0,6.864,,,,,14980.0,406510.0,15.763,0.581,7958.0,0.309,0.0048,210.2,tests performed,,,,,,,,,,,,,,69.44,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-04-19,6610.0,42.0,42.143,67.0,0.0,1.0,256.319,1.629,1.634,2.598,0.0,0.039,0.38,49.0,1.9,170.0,6.592,,,,,14589.0,421099.0,16.329,0.566,9579.0,0.371,0.0044,227.3,tests performed,,,,,,,,,,,,,,69.44,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-769.5,-1.6,-3.02,-29.839209124074
AUS,Oceania,Australia,2020-04-20,6623.0,13.0,38.857,67.0,0.0,0.857,256.823,0.504,1.507,2.598,0.0,0.033,0.37,47.0,1.823,167.0,6.476,,,,,10635.0,431734.0,16.742,0.412,9928.0,0.385,0.0039,255.5,tests performed,,,,,,,,,,,,,,69.44,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-04-21,6645.0,22.0,32.857,67.0,0.0,0.714,257.676,0.853,1.274,2.598,0.0,0.028,0.36,46.0,1.784,161.0,6.243,,,,,8373.0,440107.0,17.066,0.325,10502.0,0.407,0.0031,319.6,tests performed,,,,,,,,,,,,,,69.44,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-04-22,6652.0,7.0,30.286,67.0,0.0,0.571,257.947,0.271,1.174,2.598,0.0,0.022,0.36,45.0,1.745,152.0,5.894,,,,,12430.0,452537.0,17.548,0.482,11594.0,0.45,0.0026,382.8,tests performed,,,,,,,,,,,,,,69.44,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-04-23,6662.0,10.0,28.571,75.0,8.0,1.714,258.335,0.388,1.108,2.908,0.31,0.066,0.37,42.0,1.629,138.0,5.351,,,,,14128.0,466665.0,18.096,0.548,12380.0,0.48,0.0023,433.3,tests performed,,,,,,,,,,,,,,69.44,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-04-24,6677.0,15.0,22.143,79.0,4.0,1.857,258.917,0.582,0.859,3.063,0.155,0.072,0.38,43.0,1.667,129.0,5.002,,,,,15705.0,482370.0,18.705,0.609,12977.0,0.503,0.0017,586.1,tests performed,,,,,,,,,,,,,,69.44,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-04-25,6694.0,17.0,18.0,80.0,1.0,1.857,259.576,0.659,0.698,3.102,0.039,0.072,0.4,43.0,1.667,115.0,4.459,,,,,11887.0,494257.0,19.166,0.461,12535.0,0.486,0.0014,696.4,tests performed,,,,,,,,,,,,,,69.44,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-04-26,6714.0,20.0,14.857,83.0,3.0,2.286,260.351,0.776,0.576,3.219,0.116,0.089,0.43,43.0,1.667,113.0,4.382,,,,,12193.0,506450.0,19.639,0.473,12193.0,0.473,0.0012,820.7,tests performed,,,,,,,,,,,,,,69.44,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-810.4,-1.58,-1.33,-31.4252047747233
AUS,Oceania,Australia,2020-04-27,6721.0,7.0,14.0,83.0,0.0,2.286,260.623,0.271,0.543,3.219,0.0,0.089,0.47,42.0,1.629,109.0,4.227,,,,,10613.0,517063.0,20.05,0.412,12190.0,0.473,0.0011,870.7,tests performed,,,,,,,,,,,,,,69.44,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-04-28,6744.0,23.0,14.143,89.0,6.0,3.143,261.515,0.892,0.548,3.451,0.233,0.122,0.52,38.0,1.474,93.0,3.606,,,,,13616.0,530679.0,20.578,0.528,12939.0,0.502,0.0011,914.9,tests performed,,,,,,,,,,,,,,69.44,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-04-29,6752.0,8.0,14.286,91.0,2.0,3.429,261.825,0.31,0.554,3.529,0.078,0.133,0.55,34.0,1.318,89.0,3.451,,,,,13731.0,544410.0,21.111,0.532,13125.0,0.509,0.0011,918.7,tests performed,,,,,,,,,,,,,,69.44,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-04-30,6766.0,14.0,14.857,93.0,2.0,2.571,262.368,0.543,0.576,3.606,0.078,0.1,0.59,28.0,1.086,83.0,3.219,,,,,19231.0,563641.0,21.857,0.746,13854.0,0.537,0.0011,932.5,tests performed,,,,,,,,,,,,,,69.44,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-05-01,6778.0,12.0,14.429,93.0,0.0,2.0,262.833,0.465,0.56,3.606,0.0,0.078,0.64,28.0,1.086,79.0,3.063,,,,,25227.0,588868.0,22.835,0.978,15214.0,0.59,0.0009,1054.4,tests performed,,,,,,,,,,,,,,69.44,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-05-02,6799.0,21.0,15.0,94.0,1.0,2.0,263.648,0.814,0.582,3.645,0.039,0.078,0.7,28.0,1.086,75.0,2.908,,,,,22715.0,611583.0,23.716,0.881,16761.0,0.65,0.0009,1117.4,tests performed,,,,,,,,,,,,,,69.44,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-05-03,6822.0,23.0,15.429,95.0,1.0,1.714,264.539,0.892,0.598,3.684,0.039,0.066,0.76,28.0,1.086,70.0,2.714,,,,,21524.0,633107.0,24.55,0.835,18094.0,0.702,0.0009,1172.7,tests performed,,,,,,,,,,,,,,69.44,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-951.8,-1.75,-4.52,-36.9083291023959
AUS,Oceania,Australia,2020-05-04,6847.0,25.0,18.0,96.0,1.0,1.857,265.509,0.969,0.698,3.723,0.039,0.072,0.8,27.0,1.047,66.0,2.559,,,,,17107.0,650214.0,25.214,0.663,19022.0,0.738,0.0009,1056.8,tests performed,,,,,,,,,,,,,,69.44,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-05-05,6875.0,28.0,18.714,97.0,1.0,1.143,266.595,1.086,0.726,3.761,0.039,0.044,0.82,27.0,1.047,62.0,2.404,,,,,14542.0,664756.0,25.778,0.564,19154.0,0.743,0.001,1023.5,tests performed,,,,,,,,,,,,,,69.44,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-05-06,6894.0,19.0,20.286,97.0,0.0,0.857,267.331,0.737,0.787,3.761,0.0,0.033,0.81,23.0,0.892,58.0,2.249,,,,,23900.0,688656.0,26.704,0.927,20607.0,0.799,0.001,1015.8,tests performed,,,,,,,,,,,,,,69.44,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-05-07,6913.0,19.0,21.0,97.0,0.0,0.571,268.068,0.737,0.814,3.761,0.0,0.022,0.78,21.0,0.814,56.0,2.172,,,,,33893.0,722549.0,28.019,1.314,22701.0,0.88,0.0009,1081.0,tests performed,,,,,,,,,,,,,,69.44,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-05-08,6918.0,5.0,20.0,97.0,0.0,0.571,268.262,0.194,0.776,3.761,0.0,0.022,0.75,19.0,0.737,51.0,1.978,,,,,34701.0,757250.0,29.364,1.346,24055.0,0.933,0.0008,1202.8,tests performed,,,,,,,,,,,,,,69.44,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-05-09,6939.0,21.0,20.0,97.0,0.0,0.429,269.076,0.814,0.776,3.761,0.0,0.017,0.76,17.0,0.659,43.0,1.667,,,,,38206.0,795456.0,30.846,1.482,26268.0,1.019,0.0008,1313.4,tests performed,,,,,,,,,,,,,,69.44,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-05-10,6948.0,9.0,18.0,97.0,0.0,0.286,269.425,0.349,0.698,3.761,0.0,0.011,0.77,16.0,0.62,49.0,1.9,,,,,32416.0,827872.0,32.103,1.257,27824.0,1.079,0.0006,1545.8,tests performed,,,,,,,,,,,,,,69.44,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-1058.2,-1.84,-3.26,-41.0342444380703
AUS,Oceania,Australia,2020-05-11,6970.0,22.0,17.571,97.0,0.0,0.143,270.278,0.853,0.681,3.761,0.0,0.006,0.8,16.0,0.62,47.0,1.823,,,,,27247.0,855119.0,33.159,1.057,29272.0,1.135,0.0006,1665.9,tests performed,,,,,,,,,,,,,,69.44,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-05-12,6980.0,10.0,15.0,98.0,1.0,0.143,270.666,0.388,0.582,3.8,0.039,0.006,0.8,17.0,0.659,50.0,1.939,,,,,22808.0,877927.0,34.044,0.884,30453.0,1.181,0.0005,2030.2,tests performed,,,,,,,,,,,,,,69.44,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-05-13,6989.0,9.0,13.571,98.0,0.0,0.143,271.015,0.349,0.526,3.8,0.0,0.006,0.82,18.0,0.698,51.0,1.978,,,,,31098.0,909025.0,35.25,1.206,31481.0,1.221,0.0004,2319.7,tests performed,,,,,,,,,,,,,,69.44,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-05-14,7019.0,30.0,15.143,98.0,0.0,0.143,272.179,1.163,0.587,3.8,0.0,0.006,0.85,17.0,0.659,46.0,1.784,,,,,34274.0,943299.0,36.579,1.329,31536.0,1.223,0.0005,2082.5,tests performed,,,,,,,,,,,,,,69.44,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-05-15,7035.0,16.0,16.714,98.0,0.0,0.143,272.799,0.62,0.648,3.8,0.0,0.006,0.81,16.0,0.62,49.0,1.9,,,,,40517.0,983816.0,38.15,1.571,32367.0,1.255,0.0005,1936.5,tests performed,,,,,,,,,,,,,,65.74,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-05-16,7044.0,9.0,15.0,98.0,0.0,0.143,273.148,0.349,0.582,3.8,0.0,0.006,0.75,16.0,0.62,50.0,1.939,,,,,31836.0,1015652.0,39.384,1.235,31457.0,1.22,0.0005,2097.1,tests performed,,,,,,,,,,,,,,64.35,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-05-17,7054.0,10.0,15.143,99.0,1.0,0.286,273.536,0.388,0.587,3.839,0.039,0.011,0.75,12.0,0.465,45.0,1.745,,,,,26474.0,1042126.0,40.411,1.027,30608.0,1.187,0.0005,2021.3,tests performed,,,,,,,,,,,,,,64.35,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-1299.1,-2.14,-7.35,-50.3757200429948
AUS,Oceania,Australia,2020-05-18,7068.0,14.0,14.0,99.0,0.0,0.286,274.079,0.543,0.543,3.839,0.0,0.011,0.74,11.0,0.427,47.0,1.823,,,,,20742.0,1062868.0,41.215,0.804,29678.0,1.151,0.0005,2119.9,tests performed,,,,,,,,,,,,,,67.13,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-05-19,7072.0,4.0,13.143,100.0,1.0,0.286,274.234,0.155,0.51,3.878,0.039,0.011,0.73,9.0,0.349,43.0,1.667,,,,,24287.0,1087155.0,42.157,0.942,29890.0,1.159,0.0004,2274.2,tests performed,,,,,,,,,,,,,,67.13,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-05-20,7081.0,9.0,13.143,100.0,0.0,0.286,274.583,0.349,0.51,3.878,0.0,0.011,0.75,9.0,0.349,41.0,1.59,,,,,25884.0,1113039.0,43.161,1.004,29145.0,1.13,0.0005,2217.5,tests performed,,,,,,,,,,,,,,67.13,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-05-21,7095.0,14.0,10.857,101.0,1.0,0.429,275.126,0.543,0.421,3.917,0.039,0.017,0.77,7.0,0.271,39.0,1.512,,,,,25821.0,1138860.0,44.162,1.001,27937.0,1.083,0.0004,2573.2,tests performed,,,,,,,,,,,,,,67.13,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-05-22,7099.0,4.0,9.143,101.0,0.0,0.429,275.281,0.155,0.355,3.917,0.0,0.017,0.77,5.0,0.194,35.0,1.357,,,,,32855.0,1171715.0,45.436,1.274,26843.0,1.041,0.0003,2935.9,tests performed,,,,,,,,,,,,,,67.13,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-05-23,7114.0,15.0,10.0,102.0,1.0,0.571,275.862,0.582,0.388,3.955,0.039,0.022,0.8,5.0,0.194,33.0,1.28,,,,,21679.0,1193394.0,46.277,0.841,25392.0,0.985,0.0004,2539.2,tests performed,,,,,,,,,,,,,,67.13,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-05-24,7114.0,0.0,8.571,102.0,0.0,0.429,275.862,0.0,0.332,3.955,0.0,0.017,0.82,5.0,0.194,31.0,1.202,,,,,32273.0,1225667.0,47.528,1.251,26220.0,1.017,0.0003,3059.2,tests performed,,,,,,,,,,,,,,67.13,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-1494.5,-2.33,-5.83,-57.9528239583217
AUS,Oceania,Australia,2020-05-25,7126.0,12.0,8.286,102.0,0.0,0.429,276.328,0.465,0.321,3.955,0.0,0.017,0.89,5.0,0.194,30.0,1.163,,,,,19304.0,1244971.0,48.277,0.749,26015.0,1.009,0.0003,3139.6,tests performed,,,,,,,,,,,,,,65.28,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-05-26,7139.0,13.0,9.571,103.0,1.0,0.429,276.832,0.504,0.371,3.994,0.039,0.017,0.95,6.0,0.233,30.0,1.163,,,,,44465.0,1289436.0,50.001,1.724,28897.0,1.121,0.0003,3019.2,tests performed,,,,,,,,,,,,,,65.28,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-05-27,7150.0,11.0,9.857,103.0,0.0,0.429,277.258,0.427,0.382,3.994,0.0,0.017,0.99,5.0,0.194,29.0,1.125,,,,,49388.0,1338824.0,51.916,1.915,32255.0,1.251,0.0003,3272.3,tests performed,,,,,,,,,,,,,,65.28,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-05-28,7165.0,15.0,10.0,103.0,0.0,0.286,277.84,0.582,0.388,3.994,0.0,0.011,1.02,4.0,0.155,23.0,0.892,,,,,30265.0,1369089.0,53.09,1.174,32890.0,1.275,0.0003,3289.0,tests performed,,,,,,,,,,,,,,65.28,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-05-29,7184.0,19.0,12.143,103.0,0.0,0.286,278.577,0.737,0.471,3.994,0.0,0.011,1.02,4.0,0.155,22.0,0.853,,,,,30348.0,1399437.0,54.267,1.177,32532.0,1.262,0.0004,2679.1,tests performed,,,,,,,,,,,,,,63.43,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-05-30,7192.0,8.0,11.143,103.0,0.0,0.143,278.887,0.31,0.432,3.994,0.0,0.006,0.96,4.0,0.155,20.0,0.776,,,,,33326.0,1432763.0,55.559,1.292,34196.0,1.326,0.0003,3068.8,tests performed,,,,,,,,,,,,,,63.43,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-05-31,7202.0,10.0,12.571,103.0,0.0,0.143,279.275,0.388,0.487,3.994,0.0,0.006,0.96,3.0,0.116,20.0,0.776,,,,,25829.0,1458592.0,56.56,1.002,33275.0,1.29,0.0004,2647.0,tests performed,,,,,,,,,,,,,,63.43,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,-1727.8,-2.56,-6.91,-66.9995913249838
AUS,Oceania,Australia,2020-06-01,7221.0,19.0,13.571,102.0,-1.0,0.0,280.012,0.737,0.526,3.955,-0.039,0.0,0.96,4.0,0.155,26.0,1.008,,,,,17824.0,1476416.0,57.252,0.691,33064.0,1.282,0.0004,2436.4,tests performed,,,,,,,,,,,,,,62.04,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-06-02,7229.0,8.0,12.857,102.0,0.0,-0.143,280.322,0.31,0.499,3.955,0.0,-0.006,0.91,5.0,0.194,25.0,0.969,,,,,18276.0,1494692.0,57.96,0.709,29322.0,1.137,0.0004,2280.6,tests performed,,,,,,,,,,,,,,62.04,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-06-03,7240.0,11.0,12.857,102.0,0.0,-0.143,280.748,0.427,0.499,3.955,0.0,-0.006,0.87,4.0,0.155,22.0,0.853,,,,,22461.0,1517153.0,58.831,0.871,25476.0,0.988,0.0005,1981.5,tests performed,,,,,,,,,,,,,,62.04,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-06-04,7247.0,7.0,11.714,102.0,0.0,-0.143,281.02,0.271,0.454,3.955,0.0,-0.006,0.83,2.0,0.078,21.0,0.814,,,,,33419.0,1550572.0,60.127,1.296,25926.0,1.005,0.0005,2213.2,tests performed,,,,,,,,,,,,,,62.04,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-06-05,7252.0,5.0,9.714,102.0,0.0,-0.143,281.214,0.194,0.377,3.955,0.0,-0.006,0.81,4.0,0.155,21.0,0.814,,,,,31817.0,1582389.0,61.361,1.234,26136.0,1.013,0.0004,2690.5,tests performed,,,,,,,,,,,,,,62.04,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2020-06-06,7259.0,7.0,9.571,102.0,0.0,-0.143,281.485,0.271,0.371,3.955,0.0,-0.006,0.79,3.0,0.116,18.0,0.698,,,,,11585.0,1593974.0,61.81,0.449,23030.0,0.893,0.0004,2406.2,tests performed,,,,,,,,,,,,,,62.04,25788217.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,,,,
